CompanyID,CompanyName,Industry,Region,Revenue,Calculated_Profit,ESG_Overall,Sustainability_Status,CarbonEmissions,Carbon_Intensity
25,Company_25,Utilities,"Middle East",690.5,75.2645,37.5,"High Risk / Laggard",599746.6,868.5685734974655
25,Company_25,Utilities,"Middle East",663.4,47.10139999999999,39.4,"High Risk / Laggard",583275.3,879.2211335544167
25,Company_25,Utilities,"Middle East",680.9,51.7484,37.2,"High Risk / Laggard",613028.9,900.3214862681746
25,Company_25,Utilities,"Middle East",607.7,40.715900000000005,39.2,"High Risk / Laggard",537957.6,885.2354780319235
25,Company_25,Utilities,"Middle East",587.4,39.943200000000004,40.4,Average_Performer,517089.5,880.3021790943139
25,Company_25,Utilities,"Middle East",554.7,40.4931,41.5,Average_Performer,480371.6,866.0025238867855
25,Company_25,Utilities,"Middle East",586.9,46.952,43.6,Average_Performer,499700.2,851.4230703697393
25,Company_25,Utilities,"Middle East",530.5,46.684000000000005,47.2,Average_Performer,442217,833.5852968897267
25,Company_25,Utilities,"Middle East",522.7,52.7927,49.4,Average_Performer,435890.6,833.9211784962692
26,Company_26,Healthcare,Asia,5781.8,884.6154,53.3,Average_Performer,338678.3,58.57661973779791
26,Company_26,Healthcare,Asia,6276.4,872.4196000000001,54.8,Average_Performer,357822.4,57.01077050538526
26,Company_26,Healthcare,Asia,6563.5,879.509,56,Average_Performer,367180.1,55.94272872705111
26,Company_26,Healthcare,Asia,6579.5,1243.5254999999997,55.5,Average_Performer,376172.3,57.173387035489014
26,Company_26,Healthcare,Asia,7911.2,2104.3792,56.1,Average_Performer,451247.9,57.039121751441
26,Company_26,Healthcare,Asia,7473.7,2227.1625999999997,57.3,Average_Performer,426273.9,57.036528091842065
26,Company_26,Healthcare,Asia,9050.8,3158.7291999999998,57.2,Average_Performer,524016.4,57.89724665222965
26,Company_26,Healthcare,Asia,9850.7,3398.4915,57.5,Average_Performer,553274.8,56.166038961698156
26,Company_26,Healthcare,Asia,10042.8,3454.7231999999995,54.6,Average_Performer,576773,57.4314932090652
26,Company_26,Healthcare,Asia,10146.9,3500.6804999999995,54.8,Average_Performer,573431.6,56.51298426120293
26,Company_26,Healthcare,Asia,13120.6,3936.18,56.3,Average_Performer,720235.7,54.893503345883566
27,Company_27,Healthcare,Europe,1376,195.392,59.2,Average_Performer,77479.1,56.30748546511629
27,Company_27,Healthcare,Europe,1549.9,170.489,60.8,Average_Performer,80448.9,51.905864894509314
27,Company_27,Healthcare,Europe,1845.7,252.8609,61.5,Average_Performer,94256.1,51.06794170233516
27,Company_27,Healthcare,Europe,2050.8,326.07720000000006,63.1,Average_Performer,102537.6,49.99882972498537
27,Company_27,Healthcare,Europe,2367.2,269.8608,63.4,Average_Performer,118359.2,49.99966204798919
27,Company_27,Healthcare,Europe,2781.1,150.17940000000002,63.8,Average_Performer,139053.3,49.99938873107763
27,Company_27,Healthcare,Europe,3276.1,219.4987,64.8,Average_Performer,163806.9,50.000579957876745
27,Company_27,Healthcare,Europe,3762.3,346.1316,65.2,Average_Performer,188115.5,50.00013289742976
27,Company_27,Healthcare,Europe,4253.6,510.432,64.8,Average_Performer,212678.3,49.99960033853676
27,Company_27,Healthcare,Europe,5268.2,563.6974,66,Average_Performer,263408.6,49.999734254584105
27,Company_27,Healthcare,Europe,6291.5,572.5264999999999,67.5,Average_Performer,314574.8,49.99996821107844
28,Company_28,Technology,"Latin America",2691.8,581.4288000000001,74.6,ESG_Leader,68384.6,25.404784902295862
28,Company_28,Technology,"Latin America",2983.2,522.06,76.4,ESG_Leader,74579.3,24.99976535264146
28,Company_28,Technology,"Latin America",3268.2,441.207,77.6,ESG_Leader,82294.9,25.180496909613854
28,Company_28,Technology,"Latin America",3347.3,475.3166,76.6,ESG_Leader,84066.9,25.114838825321897
28,Company_28,Technology,"Latin America",3860.8,613.8672,78,ESG_Leader,96518.9,24.999715084956485
28,Company_28,Technology,"Latin America",4414.7,944.7457999999999,77.8,ESG_Leader,111191.5,25.18664914943258
28,Company_28,Technology,"Latin America",4449.3,876.5120999999999,78.3,ESG_Leader,111232,24.99988762277212
28,Company_28,Technology,"Latin America",4726.3,907.4496,79.9,ESG_Leader,118156.4,24.999767259801533
28,Company_28,Technology,"Latin America",5340.3,891.8300999999999,79.6,ESG_Leader,133506.6,24.999831470142126
28,Company_28,Technology,"Latin America",6033.6,1170.5184,80.8,ESG_Leader,150839.2,24.999867409175284
28,Company_28,Technology,"Latin America",6674.2,1167.985,81.7,ESG_Leader,166854.3,24.999895118516076
29,Company_29,Transportation,Oceania,1572.4,176.1088,25,"High Risk / Laggard",1091477.3,694.1473543627576
29,Company_29,Transportation,Oceania,1308,187.044,25.2,"High Risk / Laggard",905932.9,692.609250764526
29,Company_29,Transportation,Oceania,1369,193.02899999999997,27,"High Risk / Laggard",931255.4,680.244996347699
29,Company_29,Transportation,Oceania,1258.3,217.6859,28.6,"High Risk / Laggard",842129.8,669.2599539060637
29,Company_29,Transportation,Oceania,1103.5,208.56149999999997,26.5,"High Risk / Laggard",742008.7,672.4138649750793
29,Company_29,Transportation,Oceania,1066.1,159.915,25.6,"High Risk / Laggard",722558.3,677.7584654347623
29,Company_29,Transportation,Oceania,779.9,113.8654,26.6,"High Risk / Laggard",525843.6,674.2449031927171
29,Company_29,Transportation,Oceania,742.6,145.5496,28.4,"High Risk / Laggard",496177.2,668.1621330460544
29,Company_29,Transportation,Oceania,738.2,145.4254,29.7,"High Risk / Laggard",491614.3,665.9635600108371
29,Company_29,Transportation,Oceania,657.6,94.03680000000001,30.6,"High Risk / Laggard",433756.2,659.6049270072992
29,Company_29,Transportation,Oceania,638.4,95.12159999999999,28.9,"High Risk / Laggard",430640.1,674.561560150376
30,Company_30,Transportation,"Middle East",705.5,31.7475,26,"High Risk / Laggard",495563.5,702.4287739192063
30,Company_30,Transportation,"Middle East",777.3,27.9828,26.5,"High Risk / Laggard",532427.8,684.9707963463271
30,Company_30,Transportation,"Middle East",749.3,22.479,28.1,"High Risk / Laggard",507199.8,676.8981716268518
30,Company_30,Transportation,"Middle East",733.4,19.0684,29.2,"High Risk / Laggard",503221.3,686.1484865012271
30,Company_30,Transportation,"Middle East",787.7,16.541700000000002,29.8,"High Risk / Laggard",539543.2,684.9602640599212
30,Company_30,Transportation,"Middle East",806.9,15.3311,29,"High Risk / Laggard",558978.8,692.7485438096419
30,Company_30,Transportation,"Middle East",907.5,-19.0575,29.6,"High Risk / Laggard",621332.1,684.6634710743801
30,Company_30,Transportation,"Middle East",987,-19.740000000000002,30.2,"High Risk / Laggard",668097.6,676.89726443769
30,Company_30,Transportation,"Middle East",1101.5,27.5375,32.4,"High Risk / Laggard",742677.2,674.2416704493871
30,Company_30,Transportation,"Middle East",1204.6,-6.023,32.1,"High Risk / Laggard",810345.5,672.7091980740495
30,Company_30,Transportation,"Middle East",1356.5,23.0605,31.7,"High Risk / Laggard",911951.2,672.2824917065979
31,Company_31,Transportation,"Middle East",3478.7,132.1906,23.9,"High Risk / Laggard",2090644.7,600.9844769597838
31,Company_31,Transportation,"Middle East",2917.2,163.36319999999998,23.7,"High Risk / Laggard",1778315.3,609.5966337583985
31,Company_31,Transportation,"Middle East",2708.7,46.0479,26.8,"High Risk / Laggard",1594740.5,588.7475541772807
31,Company_31,Transportation,"Middle East",2346,-37.536,27.9,"High Risk / Laggard",1343519.1,572.6850383631714
31,Company_31,Transportation,"Middle East",1500.4,-9.002400000000002,28,"High Risk / Laggard",869662.5,579.6204345507864
31,Company_31,Transportation,"Middle East",1074.2,-1.0742,29.7,"High Risk / Laggard",622413.5,579.4204989759821
31,Company_31,Transportation,"Middle East",1085.4,-26.0496,29.7,"High Risk / Laggard",620495.4,571.6744057490326
31,Company_31,Transportation,"Middle East",977.7,-25.420200000000005,28.6,"High Risk / Laggard",549185.1,561.7112611230439
31,Company_31,Transportation,"Middle East",836.1,-43.4772,28.5,"High Risk / Laggard",471373.1,563.775983734003
31,Company_31,Transportation,"Middle East",839.3,-34.4113,28.2,"High Risk / Laggard",477172.6,568.5363993804361
31,Company_31,Transportation,"Middle East",836.2,-43.482400000000005,28.7,"High Risk / Laggard",479852.3,573.8487204018177
32,Company_32,Utilities,"North America",405.4,18.6484,52.1,Average_Performer,369409,911.2210162802171
32,Company_32,Utilities,"North America",426.5,17.4865,52.5,Average_Performer,388112.8,909.9948417350528
32,Company_32,Utilities,"North America",428.2,17.128,52,Average_Performer,388983.8,908.4161606725829
32,Company_32,Utilities,"North America",450.7,19.8308,52,Average_Performer,409187.7,907.8937208786333
32,Company_32,Utilities,"North America",453.2,6.797999999999999,53.2,Average_Performer,404870.2,893.3587819947044
32,Company_32,Utilities,"North America",451,13.981,56.1,Average_Performer,398536.1,883.6720620842572
32,Company_32,Utilities,"North America",469.8,27.718200000000003,54.4,Average_Performer,421876.3,897.9912728820774
32,Company_32,Utilities,"North America",477,29.096999999999998,55,Average_Performer,424499.9,889.9368972746332
32,Company_32,Utilities,"North America",486.3,39.876599999999996,54.9,Average_Performer,427736.2,879.5726917540613
32,Company_32,Utilities,"North America",520.1,39.5276,54.2,Average_Performer,456999.7,878.6766006537205
32,Company_32,Utilities,"North America",556,41.144000000000005,55.2,Average_Performer,483791.4,870.1284172661871
33,Company_33,Finance,"North America",949.7,99.7185,61.2,Average_Performer,12968.1,13.654943666420975
33,Company_33,Finance,"North America",1007,106.74199999999999,62,Average_Performer,13823.9,13.72780536246276
33,Company_33,Finance,"North America",1026.3,143.68200000000002,61.2,Average_Performer,14375,14.006625742960148
33,Company_33,Finance,"North America",988.5,120.597,61.5,Average_Performer,13984.9,14.14759736975215
33,Company_33,Finance,"North America",1045.8,130.725,63.3,Average_Performer,14159.1,13.539013195639702
33,Company_33,Finance,"North America",1172.7,166.52339999999998,62.8,Average_Performer,16089.8,13.720303572951307
33,Company_33,Finance,"North America",1300.8,144.3888,64.3,Average_Performer,17464.6,13.426045510455104
33,Company_33,Finance,"North America",1264,166.848,65.6,Average_Performer,16379.6,12.958544303797469
33,Company_33,Finance,"North America",1315.8,130.2642,67.2,Average_Performer,16453.5,12.504559963520292
33,Company_33,Finance,"North America",1306.6,129.3534,68,Average_Performer,16219.1,12.4132098576458
33,Company_33,Finance,"North America",1244.4,111.99600000000001,69.9,"High Risk / Laggard",14662.4,11.782706525233042
34,Company_34,Energy,"Middle East",7972.5,1084.26,25.5,"High Risk / Laggard",6906699,866.3153339604892
34,Company_34,Energy,"Middle East",8625.3,1492.1769,27.6,"High Risk / Laggard",7240743.8,839.477328324812
34,Company_34,Energy,"Middle East",10563.1,1732.3483999999999,30.2,"High Risk / Laggard",8885120.7,841.1470780358038
34,Company_34,Energy,"Middle East",10633.4,1010.173,33.4,"High Risk / Laggard",8705051.5,818.6517482649012
34,Company_34,Energy,"Middle East",10737.1,1460.2456000000002,34.2,"High Risk / Laggard",8867653.5,825.8890668802562
34,Company_34,Energy,"Middle East",11030.1,1974.3879,35,"High Risk / Laggard",9139066.8,828.5570212418745
34,Company_34,Energy,"Middle East",11844.2,2274.0864,35.1,"High Risk / Laggard",9793081.9,826.8251042704446
34,Company_34,Energy,"Middle East",12447.2,2215.6016000000004,35.5,"High Risk / Laggard",10109918.6,812.224323542644
34,Company_34,Energy,"Middle East",13563,1939.5090000000002,35.1,"High Risk / Laggard",10858627.3,800.606598835066
34,Company_34,Energy,"Middle East",18074.5,3705.2724999999996,35.7,"High Risk / Laggard",14078566.5,778.9187252759413
34,Company_34,Energy,"Middle East",21020.8,3111.0784000000003,34.8,"High Risk / Laggard",16627583,791.0061938651241
35,Company_35,Healthcare,"Middle East",652.2,98.4822,66.5,Average_Performer,48425.5,74.24946335479913
35,Company_35,Healthcare,"Middle East",763.1,91.572,67.3,Average_Performer,56069.2,73.47556021491285
35,Company_35,Healthcare,"Middle East",806.5,90.32799999999999,69,Average_Performer,55947.2,69.37036577805331
35,Company_35,Healthcare,"Middle East",863.8,119.2044,70.4,ESG_Leader,56794.7,65.74982634869183
35,Company_35,Healthcare,"Middle East",1020.4,167.34559999999996,69.5,"High Risk / Laggard",70140.5,68.73823990591924
35,Company_35,Healthcare,"Middle East",1194.3,166.0077,69.5,"High Risk / Laggard",81118.5,67.92137653855815
35,Company_35,Healthcare,"Middle East",1358.8,161.6972,70.6,ESG_Leader,89706.1,66.01861937003238
35,Company_35,Healthcare,"Middle East",1375.3,152.6583,70.7,ESG_Leader,89926.6,65.38689740420273
35,Company_35,Healthcare,"Middle East",1711.1,230.9985,73,ESG_Leader,110015,64.2948980188183
35,Company_35,Healthcare,"Middle East",1941.7,260.18780000000004,75.2,ESG_Leader,120155.8,61.88175310295102
35,Company_35,Healthcare,"Middle East",2196.1,276.7086,76.1,ESG_Leader,136826.4,62.30426665452393
36,Company_36,Healthcare,Europe,1387.2,266.3424,71.7,ESG_Leader,137592,99.18685121107266
36,Company_36,Healthcare,Europe,1614.4,298.664,71.9,ESG_Leader,157524.5,97.5746407333994
36,Company_36,Healthcare,Europe,1695.7,339.14000000000004,74.2,ESG_Leader,162683.1,95.93860942383677
36,Company_36,Healthcare,Europe,1863.5,402.516,75.5,ESG_Leader,176408.2,94.66498524282265
36,Company_36,Healthcare,Europe,2041.6,418.52799999999996,76.3,ESG_Leader,193204.2,94.63371865203763
36,Company_36,Healthcare,Europe,2216.1,534.0801,76.5,ESG_Leader,207581.2,93.66959974730383
36,Company_36,Healthcare,Europe,2385.2,682.1672,75.9,ESG_Leader,222478.1,93.27440046956231
36,Company_36,Healthcare,Europe,2390.3,642.9907,76.1,ESG_Leader,221229.5,92.55302681671756
36,Company_36,Healthcare,Europe,2744.7,774.0053999999999,76.5,ESG_Leader,248141.7,90.40758552847306
36,Company_36,Healthcare,Europe,2901.3,812.3640000000001,76.2,ESG_Leader,265049.9,91.35556474683763
36,Company_36,Healthcare,Europe,2872.1,838.6532,76.6,ESG_Leader,265870,92.56989659134432
37,Company_37,Energy,Oceania,8377.9,1524.7777999999998,68.1,Average_Performer,7412891.7,884.8150133088245
37,Company_37,Energy,Oceania,8220.4,1800.2675999999997,70.3,ESG_Leader,7148109.2,869.5573451413558
37,Company_37,Energy,Oceania,7909.6,1653.1064,69.2,"High Risk / Laggard",6941628.3,877.6206508546576
37,Company_37,Energy,Oceania,8190.8,1294.1464,70.5,ESG_Leader,7003417.6,855.0346242125311
37,Company_37,Energy,Oceania,7818.9,1493.4098999999999,71.5,ESG_Leader,6703610.7,857.3598204350997
37,Company_37,Energy,Oceania,7942.1,1183.3729,73.3,ESG_Leader,6708157.5,844.6327167877513
37,Company_37,Energy,Oceania,6869.8,542.7142,74.9,ESG_Leader,5803707.6,844.8146379807272
37,Company_37,Energy,Oceania,5289.1,386.1043,76.8,ESG_Leader,4347961,822.0606530411601
37,Company_37,Energy,Oceania,4941,622.566,77.3,ESG_Leader,4063178.7,822.3393442622951
37,Company_37,Energy,Oceania,4776.1,620.893,78.1,ESG_Leader,3944163.3,825.8125458009672
37,Company_37,Energy,Oceania,4183.6,1012.4312000000001,77.3,ESG_Leader,3415695.4,816.4488478822066
38,Company_38,Energy,Africa,514.8,63.83519999999999,35.5,"High Risk / Laggard",520757.6,1011.5726495726497
38,Company_38,Energy,Africa,603.5,124.9245,36.3,"High Risk / Laggard",596092.7,987.7260977630488
38,Company_38,Energy,Africa,634.6,158.65,37.2,"High Risk / Laggard",608066.8,958.1890954932242
38,Company_38,Energy,Africa,595.3,111.32109999999999,39,"High Risk / Laggard",568979.3,955.7858222744836
38,Company_38,Energy,Africa,669.8,85.7344,38.9,"High Risk / Laggard",638236.4,952.8760824126606
38,Company_38,Energy,Africa,757.7,97.7433,38.1,"High Risk / Laggard",721090.9,951.6839118384585
38,Company_38,Energy,Africa,872.9,50.62819999999999,38.3,"High Risk / Laggard",840471.2,962.8493527322717
38,Company_38,Energy,Africa,928.4,40.8496,40.4,Average_Performer,876403.1,943.9929987074537
38,Company_38,Energy,Africa,931.9,8.3871,42.4,Average_Performer,859999,922.8447258289516
38,Company_38,Energy,Africa,1025.5,18.459000000000003,41.2,Average_Performer,951652.2,927.9884934178449
38,Company_38,Energy,Africa,1039.9,30.1571,41.3,Average_Performer,957434.1,920.6982402154052
39,Company_39,Transportation,"Latin America",809.3,25.8976,41.6,Average_Performer,510651.5,630.979241319659
39,Company_39,Transportation,"Latin America",977.4,32.2542,42.4,Average_Performer,619783.7,634.1146920401063
39,Company_39,Transportation,"Latin America",1078.3,-33.427299999999995,45.1,Average_Performer,681565.8,632.074376333117
39,Company_39,Transportation,"Latin America",1033.8,-8.2704,46.4,Average_Performer,651774.1,630.4644031727607
39,Company_39,Transportation,"Latin America",1292,69.76800000000001,50,Average_Performer,784472.9,607.1771671826625
39,Company_39,Transportation,"Latin America",1388.4,80.5272,48.6,Average_Performer,846168.3,609.4557044079515
39,Company_39,Transportation,"Latin America",1583.5,52.255500000000005,49.2,Average_Performer,968806.6,611.8134512156615
39,Company_39,Transportation,"Latin America",1867.7,108.3266,51.3,Average_Performer,1133580.4,606.9392300690688
39,Company_39,Transportation,"Latin America",2118,199.092,52.6,Average_Performer,1292152.1,610.0812559017942
39,Company_39,Transportation,"Latin America",2395.7,201.2388,54.1,Average_Performer,1459073,609.0382769128022
39,Company_39,Transportation,"Latin America",2744.5,131.736,56.2,Average_Performer,1641232.2,598.007724539989
40,Company_40,Transportation,Oceania,2337.7,93.508,53.4,Average_Performer,1427581.7,610.6778885229072
40,Company_40,Transportation,Oceania,2448.4,48.968,52.4,Average_Performer,1487717.3,607.6283695474596
40,Company_40,Transportation,Oceania,2489.8,-14.9388,54.3,Average_Performer,1477177.5,593.2916298497871
